"","objectid","year","state","agency","unit_id","fire_name","alarm_date","cont_date","cause","objective","gis_acres","complex_name","shape_area","shape_length","fire_days"
"212",496,2022,"CA","USF","SRF","CAMPBELL",2022-08-05,2022-09-09,14,1,30132.85,"2022 SRF Lightning Complex",213957954.3,118434.523,35
"213",497,2022,"CA","USF","SQF","WISHON",2022-08-15,2022-08-29,14,1,317.8171,NA,1977380.824,8514.472925,14
"214",498,2022,"CA","USF","BDF","BRONCO",2022-08-17,2022-08-22,9,1,89.57446,NA,531916.1836,3281.964947,5
"215",499,2022,"CA","USF","ANF","EAST",2022-08-25,2022-09-11,14,1,147.6624,NA,876444.6484,5256.763708,17
"216",500,2022,"CA","USF","ANF","GULCH",2022-08-29,2022-09-11,14,1,113.4179,NA,672409.1328,6612.418107,13
"217",501,2022,"CA","USF","CNF","VALLEY",2022-08-22,2022-09-10,14,1,188.4808,NA,1084171.211,7241.365293,19
"218",502,2022,"CA","USF","TNF","PLUM",2022-08-11,2022-08-22,9,1,12.28059,NA,83405.36328,3387.932558,11
"219",503,2022,"CA","USF","BDF","RADFORD",2022-09-05,2022-11-09,9,1,1079.279,NA,6402730.738,21766.99643,65
"220",504,2022,"CA","USF","TNF","MOSQUITO",2022-09-07,2022-10-22,9,1,76771.45,NA,515461760.6,273643.9508,45
"221",505,2022,"CA","USF","MDF","BARNES",2022-09-07,2022-11-01,1,1,5840.575,NA,42656929.67,64728.55605,55
"222",506,2022,"CA","USF","SRF","BIG BAR",2022-10-12,2022-10-23,14,1,11.87628,NA,85110.08203,1256.732685,11
"223",507,2022,"CA","USF","LPF","NAVAJO",2022-05-08,2022-05-18,9,1,31.54411,NA,192452.0156,2313.230186,10
"224",508,2022,"CA","USF","ENF","PAYMASTER",2022-03-08,2022-03-11,9,1,15.13918,NA,101535.4102,2051.839487,3
"225",509,2022,"CA","USF","KNF","GEORGE",2022-08-11,2022-08-24,14,1,13.57013,NA,98586.47266,1411.995648,13
"226",510,2022,"CA","USF","MDF","WILLOW",2022-08-04,2022-08-07,1,1,35.42039,NA,258266.1836,2371.880022,3
"227",511,2022,"CA","USF","BDF","CACTUS",2022-04-30,2022-05-08,9,1,26.48567,NA,157403.8242,3050.365265,8
"228",512,2022,"CA","USF","ANF","CHERRY",2022-06-13,2022-06-14,14,1,14.31055,NA,85623.08984,1853.32936,1
"229",513,2022,"CA","USF","BDF","MANZANITA",2022-09-23,2022-09-30,9,1,26.86633,NA,159238.7188,2297.421281,7
"230",514,2022,"CA","USF","KNF","SMOKEY",2022-08-04,2022-08-09,14,1,33.67451,NA,246744.8672,2102.001066,5
"231",515,2022,"CA","USF","KNF","ELIZA",2022-09-09,2022-09-16,14,1,19.21475,NA,139965.5,2655.263486,7
"232",516,2022,"CA","USF","BDF","CASTILE",2022-05-10,2022-05-11,9,1,9.858478,NA,57912.73047,984.837124,1
"233",517,2022,"CA","CDF","AEU","POWER",2022-10-23,2022-10-26,11,1,21.0131,NA,138458.4414,2004.585246,3
"234",518,2022,"CA","CDF","SHU","BRANSTETTER",2022-08-31,2022-08-31,4,1,33.77932,NA,236878.1211,2275.391586,0
"235",519,2022,"CA","CDF","SHU","PETER",2022-07-14,2022-07-20,15,1,303.67,NA,2124521.297,10686.44023,6
"236",520,2022,"CA","CDF","SHU","HOBBY",2022-10-06,2022-10-06,14,1,12.32455,NA,86329.50781,1422.433799,0
"237",521,2022,"CA","CDF","SHU","FLANAGAN",2022-03-04,2022-03-04,5,1,88.68606,NA,624491.6016,3514.156231,0
"238",522,2022,"CA","CDF","SLU","WINEMAN",2022-06-19,2022-06-19,7,1,56.78185,NA,343231.582,3863.333754,0
"239",523,2022,"CA","CDF","SLU","CAMINO",2022-06-28,2022-07-04,9,1,386.9821,NA,2347357.547,12143.27696,6
"240",524,2022,"CA","CDF","SLU","TEFT",2022-07-15,2022-07-17,10,1,25.53244,NA,154433.9414,3046.942065,2
"241",525,2022,"CA","CDF","SLU","PRICE",2022-01-01,2022-01-01,4,1,0.06728618,NA,408.3359375,80.86275159,0
"242",526,2022,"CA","CDF","MEU","MEADOW",2022-07-19,2022-07-19,2,1,16.55005,NA,111257.6406,2095.723681,0
"243",527,2022,"CA","CDF","SLU","ESTRELLA",2022-03-23,2022-03-23,11,1,1.968684,NA,12101.24219,534.18598,0
"244",528,2022,"CA","CDF","SLU","WILSON",2022-04-28,2022-04-28,5,1,1.261111,NA,7700.941406,500.5467235,0
"245",529,2022,"CA","CDF","BEU","BENITO",2022-09-14,2022-09-15,14,1,89.9549,NA,570010.4414,3390.522823,1
"246",530,2022,"CA","CDF","SLU","EAGLE",2022-06-06,2022-06-06,14,1,49.81456,NA,306423.2656,2713.005924,0
"247",531,2022,"CA","CDF","SLU","LOPEZ",2022-06-06,2022-06-10,9,1,16.42301,NA,99875.13281,2598.685632,4
"248",532,2022,"CA","CDF","SLU","TOPAZ",2022-06-10,2022-06-10,9,1,3.162654,NA,19293.35938,595.1203155,0
"249",533,2022,"CA","LRA","SLU","MARIA",2022-06-21,2022-06-21,9,1,1.397867,NA,8447.972656,468.4988883,0
"250",534,2022,"CA","CCO","LAC","CANYON",2022-04-06,2022-04-06,9,1,2.593182,NA,15407.35547,645.2177964,0
"251",535,2022,"CA","LRA","LAC","BARREL",2022-06-29,2022-06-30,9,1,7.608925,NA,45513.29688,1584.632985,1
"252",536,2022,"CA","LRA","LAC","CUT OFF",2022-07-10,2022-07-10,14,1,2.501228,NA,14755.64453,901.8165976,0
"253",537,2022,"CA","CCO","LAC","HUGHES",2022-08-06,2022-08-06,10,1,7.944128,NA,47749.11328,1204.863,0
"254",538,2022,"CA","CCO","LAC","SYCAMORE",2022-02-10,2022-02-11,14,1,3.735543,NA,22052.17578,1130.499813,1
"255",539,2022,"CA","CCO","LAC","SAM",2022-08-10,2022-08-11,14,1,125.3294,NA,753342.0352,6504.561262,1
"256",540,2022,"CA","CCO","LAC","QUAIL",2022-08-17,2022-08-18,14,1,60.45229,NA,360946.043,4126.222301,1
"257",541,2022,"CA","LRA","LAC","RIDGE",2022-08-18,2022-08-19,14,1,4.834825,NA,28648.24219,978.5689546,1
"258",542,2022,"CA","CCO","LAC","TIERRA",2022-08-17,2022-08-17,14,1,2.101613,NA,12569.51172,718.012932,0
"259",543,2022,"CA","CCO","LAC","ROUTE",2022-08-31,2022-09-07,14,1,5227.923,NA,31259236.46,32350.69603,7
"260",544,2022,"CA","CCO","LAC","MUNZ",2022-09-13,2022-09-14,14,1,1.847821,NA,11081.22656,461.6190761,1
"261",545,2022,"CA","CCO","LAC","CHESEBORO",2022-09-07,2022-09-08,14,1,1.093091,NA,6529.660156,350.4432939,1
"262",546,2022,"CA","LRA","LAC","LOBO",2022-09-24,2022-09-25,14,1,10.79503,NA,63953.00781,1397.116264,1
"263",547,2022,"CA","CCO","ANF","OAKWILDE",2022-10-01,2022-10-02,10,1,2.106468,NA,12509.70703,621.9348473,1
"264",548,2022,"CA","CCO","LAC","PYRAMID",2022-10-21,2022-10-22,10,1,6.758175,NA,40658.81641,946.0952249,1
"265",549,2022,"CA","CDF","SLU","CANYON",2022-06-17,2022-06-17,7,1,17.27645,NA,104430.3242,1692.943052,0
"266",550,2022,"CA","CDF","SLU","WINDWOOD",2022-07-29,2022-07-29,10,1,6.372824,NA,39090.92969,1166.868096,0
"267",551,2022,"CA","CDF","SLU","ROSA",2022-09-06,2022-09-06,9,1,16.23023,NA,99537.95703,1724.073387,0
"268",552,2022,"CA","CDF","SLU","BULL",2022-05-24,2022-05-25,2,1,50.92991,NA,307818.2461,2364.374839,1
"269",553,2022,"CA","CDF","SLU","SUEY",2022-05-22,2022-05-24,2,1,15.09703,NA,91316.41797,1537.392898,2
"270",554,2022,"CA","CDF","BDU","FAIRVIEW",2022-07-08,2022-07-10,11,1,11.73994,NA,75324.45703,1483.489468,2
"271",555,2022,"CA","CDF","MVU","HARBISON 2",2022-07-12,2022-07-13,2,1,26.85744,NA,154247.9844,2151.52291,1
"272",556,2022,"CA","CDF","NEU","WATT",2022-10-15,2022-10-21,11,1,42.42685,NA,282640.8086,2502.249925,6
"273",557,2022,"CA","CDF","LNU","OLD",2022-05-31,2022-06-03,14,1,375.9125,NA,2479537.953,9589.115079,3
"274",558,2022,"CA","CDF","LNU","ROBLAR",2022-06-27,2022-06-27,2,1,63.26585,NA,416540.9336,2972.318543,0
"275",559,2022,"CA","CDF","RRU","FAIRVIEW",2022-09-06,2022-09-30,14,1,28097.87,NA,164597174.5,150836.6122,24
"276",560,2022,"CA","CDF","LNU","ESTATES",2022-07-17,2022-07-17,16,1,0.7762036,NA,5163.34375,291.0611975,0
"277",561,2022,"CA","NPS","YNP","SNOW",2022-06-17,2022-07-02,4,1,24.0517,NA,156038.6953,4109.080735,15
"278",562,2022,"CA","NPS","JTP","ELK TRAIL",2022-05-26,2022-05-31,7,1,414.1108,NA,2448922.379,13620.16714,5
"279",563,2022,"CA","NPS","YNP","WASHBURN",2022-07-07,2022-09-30,7,1,4886.124,NA,31490865.88,50856.30167,85
"280",564,2022,"CA","NPS","YNP","RED",2022-08-04,2022-11-06,1,2,8432.419,NA,54552181.01,125075.9173,94
"281",565,2022,"CA","NPS","YNP","RODGERS",2022-08-08,2022-11-06,1,2,2839.684,NA,18516447.26,68655.68615,90
"282",566,2022,"CA","NPS","KNP","AVALANCHE",2022-07-18,2022-11-10,1,2,28.92503,NA,182801.7852,1769.039533,115
"283",567,2022,"CA","NPS","KNP","SUMMIT",2022-08-03,2022-10-19,1,2,1394.44,NA,8711427.309,19421.35342,77
"284",568,2022,"CA","NPS","YNP","ASPEN",2022-09-04,2022-09-30,7,1,25.89259,NA,168280.9219,2220.347686,26
"285",569,2022,"CA","BIA","FYA","ALL AMERICAN",2022-07-05,2022-07-09,14,1,25.00471,NA,143667.2344,5321.6111,4
"286",570,2022,"CA","CDF","MVU","LONESTAR",2022-07-13,2022-07-13,14,1,18.62858,NA,106465.8711,1370.495512,0
"287",571,2022,"CA","FWS","SJR","BECKWITH",2022-06-27,2022-07-02,14,1,274.1842,NA,1775047.117,9225.810952,5
"288",572,2022,"CA","FWS","SJR","CA-WSF-22000274 GRAYSON",2022-04-10,2022-04-10,4,1,182.0349,NA,1174468.09,7407.263058,0
"289",573,2022,"CA","FWS","SWR","SIXTY",2022-07-30,2022-07-30,18,1,21.09291,NA,143312.8516,2580.42886,0
"290",574,2022,"CA","FWS","TNR","WILLOW 9",2022-11-16,2022-11-17,15,1,8.228877,NA,47217.61719,1167.502216,1
"291",575,2022,"CA","FWS","TNR","WILLOW 8",2022-10-20,2022-10-20,14,1,1.318015,NA,7560.441406,532.6159062,0
"292",576,2022,"CA","FWS","TNR","FURY",2022-09-08,2022-09-08,14,1,1.715104,NA,9838.046875,573.3598286,0
"293",577,2022,"CA","FWS","LUR","WOLFSEN",2022-07-08,2022-07-08,10,1,25.11741,NA,160568.8867,2880.666589,0
"294",578,2022,"CA","FWS","SPR","POINT",2022-07-27,2022-07-27,10,1,58.67502,NA,384496.4297,3468.328584,0
"295",579,2022,"CA","FWS","MCR","SANDY",2022-09-09,2022-09-09,10,1,27.54214,NA,175909.3086,4353.809851,0
"296",580,2022,"CA","FWS","DBR","FIVE",2022-03-23,2022-03-23,14,1,0.6094487,NA,3484.375,288.3219042,0
"297",581,2022,"CA","USF","LPF","HOWARD 2",2022-10-08,2022-10-10,9,1,74.61489,NA,446285.1367,3865.438638,2
"298",582,2022,"CA","CCO","VNC","LYNN",2022-11-17,2022-11-17,14,1,5.761822,NA,34135.40625,955.7682741,0
"299",583,2022,"CA","CCO","VNC","ANA",2022-08-25,2022-08-25,14,1,1.841502,NA,10971.17188,475.3209456,0
"300",584,2022,"CA","LRA","VNC","CHAMBERS",2022-03-16,2022-03-17,14,1,1.547286,NA,9217.691406,537.6913468,1
"301",585,2022,"CA","LRA","VNC","MOON",2022-08-14,2022-08-14,14,1,1.424808,NA,8444.238281,452.7993093,0
"302",586,2022,"CA","USF","SHF","TEXAS",2022-09-09,2022-09-10,14,1,12.91249,NA,89850.25781,2061.55088,1
"303",587,2022,"CA","USF","KNF","ALEX",2022-07-31,2022-08-03,14,1,150.4035,NA,1100802.367,6500.414625,3
"304",588,2022,"CA","CDF","TGU","TULARE",2022-07-25,2022-07-25,10,1,134.4698,NA,929037.6367,5645.738468,0
"305",589,2022,"CA","FWS","SJR","RIVER",2022-10-25,2022-10-25,4,1,98.25912,NA,634321.2656,6145.23828,0
"306",590,2022,"CA","BIA","CRA","LOST LAKE",2022-05-26,2022-06-05,14,NA,5856.573,NA,34585556.43,41912.4241,10
"307",591,2021,"CA","CDF","BDU","CALVERT",2021-03-01,2021-03-01,18,1,257.8323,NA,1638694.504,10145.66944,0
"308",592,2021,"CA","LRA","SKU","MEISS",2021-04-05,2021-04-05,5,1,21.86377,NA,159533.5586,2282.702452,0
"309",593,2021,"CA","LRA","SKU","REFUGE",2021-03-27,2021-03-29,18,1,873.3917,NA,6392786.797,12370.08517,2
"310",594,2021,"CA","CDF","CZU","BONNY COMPLEX",2021-01-19,2021-01-22,9,1,20.30736,"BONNY COMPLEX",129374.5859,2331.546483,3
"311",595,2021,"CA","CDF","CZU","FREEDOM",2021-01-19,2021-01-22,11,1,33.25922,NA,211295.8281,4130.55441,3
"312",596,2021,"CA","CDF","CZU","PANTHER RIDGE",2021-01-19,2021-01-22,11,1,19.72582,NA,126036.8633,2212.695146,3
"313",597,2021,"CA","CDF","CZU","CHINA",2021-01-19,2021-01-21,9,1,21.93688,NA,140121.8281,2424.069939,2
"314",598,2021,"CA","CDF","CZU","BUTANO",2021-01-19,2021-01-21,1,1,169.8688,NA,1086456.98,5329.488831,2
"315",599,2021,"CA","CDF","CZU","BLOOM",2021-01-19,2021-01-21,9,1,8.611075,NA,54969.96484,1321.454041,2
"316",600,2021,"CA","CDF","BTU","GUNNISON",2021-05-08,2021-05-12,2,1,548.9937,NA,3775210.875,10415.38178,4
"317",601,2021,"CA","LRA","BDU","FARMINGTON",2021-06-09,2021-06-11,14,1,248.6175,NA,1481024.242,9309.880253,2
"318",602,2021,"CA","CDF","MEU","TURNOUT",2021-04-18,2021-04-25,18,1,191.6513,NA,1287947.625,11247.11277,7
"319",603,2021,"CA","CDF","MEU","KIRK",2021-06-21,2021-06-22,9,1,23.05541,NA,155760.0156,2163.52317,1
"320",604,2021,"CA","CDF","MEU","TOMKI",2021-05-21,2021-05-24,14,1,18.17299,NA,123207.0273,2539.833688,3
"321",605,2021,"CA","CDF","LMU","ROUND",2021-06-08,2021-06-08,14,1,1.699813,NA,11905.72266,611.3045701,0
"322",606,2021,"CA","CDF","LMU","1-4 BIZZ",2021-06-23,2021-06-25,1,1,13.89517,NA,97056.53906,1569.627664,2
"323",607,2021,"CA","CDF","LMU","4-3 PUMA",2021-06-24,2021-06-25,1,1,132.4866,NA,958271.4648,6023.275705,1
"324",608,2021,"CA","CDF","SKU","BESWICK",2021-06-28,2021-07-03,14,1,118.0034,NA,862439.5352,7735.893147,5
"325",609,2021,"CA","CDF","SKU","BROWNELL",2021-04-13,2021-04-13,5,1,4.151186,NA,30385.97656,1084.379114,0
"326",610,2021,"CA","CDF","SKU","HOVEY",2021-05-05,2021-05-05,5,1,4.767107,NA,34677.00391,909.0903613,0
"327",611,2021,"CA","CDF","SKU","MARY",2021-04-22,2021-04-22,18,1,4.059574,NA,29278.50781,994.964289,0
"328",612,2021,"CA","CDF","SKU","MEAMBER",2021-05-30,2021-05-30,5,1,2.300643,NA,16686,586.9836072,0
"329",613,2021,"CA","CDF","SKU","RANCH",2021-05-05,2021-05-05,5,1,1.678553,NA,12076.01172,594.3555453,0
"330",614,2021,"CA","CDF","SCU","STUHR",2021-06-05,2021-06-05,9,1,21.63566,NA,138728.3164,1600.129901,0
"331",615,2021,"CA","CDF","SCU","PASEO",2021-06-25,2021-06-25,2,1,37.56758,NA,239502.043,3190.051224,0
"332",616,2021,"CA","CDF","SCU","DIABLO",2021-07-11,2021-07-11,14,1,127.659,NA,828774.707,5690.561471,0
"333",617,2021,"CA","LRA","SCU","PIERCY",2021-06-14,2021-06-14,14,1,39.47499,NA,252569.8008,2560.512035,0
"334",618,2021,"CA","CDF","SCU","KIRKER",2021-07-04,2021-07-04,10,1,83.55169,NA,545069.582,4400.705927,0
"335",619,2021,"CA","CDF","HUU","HARRIS",2021-07-06,2021-07-06,14,1,16.39773,NA,113554.9258,1504.078138,0
"336",620,2021,"CA","USF","MDF","GULCH",2021-08-12,2021-08-13,1,NA,52.51308,NA,377430.8398,2460.3166,1
"337",621,2021,"CA","CDF","BDU","ABERDEEN",2021-10-05,2021-10-08,14,1,45.5523,NA,289918.1055,3357.530029,3
"338",622,2021,"CA","CDF","TGU","CANNON",2021-07-14,2021-07-14,7,1,43.3417,NA,301282.1875,2611.590109,0
"339",623,2021,"CA","CDF","TGU","FORK",2021-07-17,2021-07-17,9,1,40.82636,NA,281808.6875,3066.329215,0
"340",624,2021,"CA","CDF","SHU","HIDING",2021-08-01,2021-08-02,2,1,41.50576,NA,290559.957,3147.131639,1
"341",625,2021,"CA","CDF","SHU","CREEKSIDE",2021-07-12,2021-07-13,9,1,23.22825,NA,162162.2695,2484.785336,1
"342",626,2021,"CA","CDF","SHU","MAXWELL",2021-10-05,2021-10-10,7,1,76.48464,NA,538284.5664,4057.041972,5
"343",627,2021,"CA","CDF","SHU","COW",2021-06-20,2021-06-26,2,1,761.1113,NA,5340043.988,12304.19191,6
"344",628,2021,"CA","CDF","SHU","ROCK",2021-06-15,2021-06-19,2,1,107.1646,NA,753830.9922,4574.984404,4
"345",629,2021,"CA","CDF","SHU","FAWN",2021-09-22,2021-09-29,7,1,8576.493,NA,60482385.65,62296.72974,7
"346",630,2021,"CA","CDF","NEU","BEALE",2021-06-13,2021-06-19,11,1,201.303,NA,1356606.363,7798.924221,6
"347",631,2021,"CA","LRA","NEU","FIDDYMENT",2021-05-23,2021-05-23,14,1,55.11501,NA,368047.9492,4411.860916,0
"348",632,2021,"CA","CDF","NEU","HUTTO",2021-05-31,2021-05-31,2,1,11.46257,NA,77278.06641,1489.562814,0
"349",633,2021,"CA","CDF","NEU","LOMA",2021-08-08,2021-08-10,2,1,12.10306,NA,81916.97656,1553.262511,2
"350",634,2021,"CA","CDF","NEU","SPENCEVILLE",2021-05-31,2021-06-04,14,1,21.81921,NA,146961.2266,1658.177463,4
"351",635,2021,"CA","LRA","NEU","WISE",2021-05-19,2021-05-20,11,1,18.2641,NA,122304.3906,1544.113384,1
"352",636,2021,"CA","CDF","NEU","GLEN",2021-08-11,2021-08-11,10,1,184.0656,NA,1249403.332,6300.941045,0
"353",637,2021,"CA","CDF","NEU","RIVER",2021-08-04,2021-08-13,14,1,2618.794,NA,17629432.46,30707.81411,9
"354",638,2021,"CA","CDF","NEU","INTANKO",2021-06-08,2021-06-16,14,1,938.9399,NA,6318144.02,16870.9325,8
"355",639,2021,"CA","CDF","NEU","FRENCHTOWN",2021-07-20,2021-07-22,10,1,54.10636,NA,367060.6641,3358.423185,2
"356",640,2021,"CA","CDF","NEU","QUAIL",2021-05-12,2021-05-12,9,1,25.35059,NA,171304.918,2361.26222,0
"357",641,2021,"CA","CDF","NEU","SPRING",2021-06-12,2021-06-16,2,1,18.20975,NA,123101.9844,1789.660769,4
"358",642,2021,"CA","LRA","NEU","WATT",2021-06-21,2021-06-23,14,1,39.57343,NA,263568.0547,2825.321546,2
"359",643,2021,"CA","CDF","AEU","SALMON",2021-05-01,2021-05-01,14,1,31.73762,NA,211634.4922,2540.168887,0
"360",644,2021,"CA","CDF","AEU","BELL",2021-05-20,2021-05-20,2,1,18.61205,NA,123299.0156,1628.985844,0
"361",645,2021,"CA","CDF","AEU","GOOSE",2021-06-13,2021-06-13,2,1,65.68092,NA,432205.4648,3444.848792,0
"362",646,2021,"CA","CDF","AEU","BLACKSTONE",2021-06-21,2021-06-21,9,1,34.85899,NA,231589.9922,2143.979142,0
"363",647,2021,"CA","CDF","AEU","STEINS",2021-06-26,2021-06-26,9,1,13.73235,NA,91277.00781,3142.997438,0
"364",648,2021,"CA","CDF","AEU","LAWRENCE",2021-09-05,2021-09-05,14,1,45.94286,NA,304279.4922,2553.265106,0
"365",649,2021,"CA","CDF","AEU","SETTLERS",2021-05-19,2021-05-19,2,1,45.35123,NA,300596.4414,3378.575398,0
"366",650,2021,"CA","CDF","SHU","PINE",2021-06-23,2021-06-23,2,1,50.93539,NA,356470.7539,3139.791789,0
"367",651,2021,"CA","CDF","SHU","HOUSE",2021-08-04,2021-08-09,3,1,59.11795,NA,415496.1797,3304.571069,5
"368",652,2021,"CA","CDF","BDU","SOUTH",2021-08-25,2021-09-02,14,1,810.9695,NA,4808983.957,16562.19847,8
"369",653,2021,"CA","CDF","BDU","ALABAMA",2021-06-18,2021-06-21,1,1,566.5927,NA,3566649.211,12433.68332,3
"370",654,2021,"CA","LRA","MEU","HOPKINS",2021-09-12,2021-09-19,7,1,253.9064,NA,1714855.902,7163.090273,7
"371",655,2021,"CA","CCO","SBC","BALLARD",2021-06-08,2021-06-09,5,1,37.1573,NA,222814.3945,4835.326818,1
"372",656,2021,"CA","CCO","SBC","ONE",2021-06-21,2021-06-22,5,1,37.05353,NA,221572.7891,3102.803103,1
"373",657,2021,"CA","CCO","SBC","CABALLO",2021-09-06,2021-09-07,2,1,69.51533,NA,416871.4414,7245.440822,1
"374",658,2021,"CA","CDF","LNU","SODA",2021-04-17,2021-04-17,5,1,1.20866,NA,8055.453125,389.7807375,0
"375",659,2021,"CA","CDF","LNU","CERRITO",2021-04-18,2021-04-18,9,1,1.056455,NA,7094.75,391.3540875,0
"376",660,2021,"CA","CDF","LNU","MUNIZ",2021-04-20,2021-04-20,5,1,2.227886,NA,14745.20313,521.1592674,0
"377",661,2021,"CA","CDF","LNU","TULLEY",2021-04-28,2021-04-30,5,1,62.66148,NA,416141.9336,2981.475997,2
"378",662,2021,"CA","CDF","LNU","WILSON",2021-04-29,2021-04-29,5,1,1.552339,NA,10328.99219,462.6340484,0
"379",663,2021,"CA","CDF","LNU","COUNTY",2021-05-08,2021-05-08,11,1,2.854398,NA,19001.35938,638.5582904,0
"380",664,2021,"CA","CDF","LNU","LOPEZ",2021-05-08,2021-05-11,2,1,55.25064,NA,361697.5352,3198.162964,3
"381",665,2021,"CA","CDF","LNU","MOODY",2021-05-16,2021-05-17,9,1,20.24225,NA,134086.8906,1689.146471,1
"382",666,2021,"CA","CDF","LNU","WEST",2021-05-26,2021-05-26,10,1,2.58838,NA,17132.08203,540.4750705,0
"383",667,2021,"CA","CDF","LNU","GROVE",2021-05-26,2021-05-26,14,1,8.765407,NA,57675.94531,1159.548581,0
"384",668,2021,"CA","CDF","LNU","ACACIA",2021-05-29,2021-05-29,2,1,6.082049,NA,40184.58594,1055.994916,0
"385",669,2021,"CA","CDF","LNU","DREAM",2021-06-23,2021-06-23,7,1,4.769748,NA,31392.32813,769.1524617,0
"386",670,2021,"CA","CDF","LNU","GRANGE",2021-07-07,2021-07-07,2,1,6.612106,NA,43608.45313,1151.747327,0
"387",671,2021,"CA","CDF","LNU","GIBSON",2021-07-20,2021-07-22,7,1,29.98372,NA,197580.6758,2232.545408,2
"388",672,2021,"CA","CDF","LNU","EASTSIDE",2021-08-03,2021-08-04,2,1,10.85849,NA,72149.05859,1196.395819,1
"389",673,2021,"CA","CDF","LNU","PLYE",2021-08-07,2021-08-07,7,1,6.29127,NA,42376.30469,926.6712534,0
"390",674,2021,"CA","CDF","LNU","NEWELL",2021-10-11,2021-10-11,10,1,137.1334,NA,899414.3086,5250.501641,0
"391",675,2021,"CA","CDF","LNU","DIMOND",2021-07-30,2021-07-30,7,1,4.771153,NA,31877.6875,1058.486029,0
"392",676,2021,"CA","CDF","LNU","STUBBS",2021-08-02,2021-08-02,7,1,1.37785,NA,9251.789063,417.9256317,0
"393",677,2021,"CA","CDF","LNU","SCOTTS",2021-04-28,2021-04-28,9,1,8.720953,NA,58736.39844,1454.226318,0
"394",678,2021,"CA","CDF","LNU","OLD",2021-01-18,2021-01-18,11,1,3.873497,NA,25848.53906,756.577794,0
"395",679,2021,"CA","CDF","LNU","SPRING",2021-01-19,2021-01-19,5,1,1.017629,NA,6736.792969,334.0909642,0
"396",680,2021,"CA","CDF","LNU","GREEN",2021-05-08,2021-05-08,5,1,8.655844,NA,58145.94141,1538.644948,0
"397",681,2021,"CA","CDF","LNU","CREEK WEST",2021-06-09,2021-06-10,7,1,18.52191,NA,123894.0703,1364.235275,1
"398",682,2021,"CA","CDF","LNU","SKY",2021-04-29,2021-04-29,5,1,58.34655,NA,390167.832,2873.109103,0
"399",683,2021,"CA","CDF","LNU","MUSTANG",2021-06-13,2021-06-13,7,1,7.733727,NA,51569.26953,880.1330076,0
"400",684,2021,"CA","CDF","LNU","OAK",2021-06-14,2021-06-14,2,1,2.842491,NA,18991.38281,555.3291773,0
"401",685,2021,"CA","CDF","LNU","LEESVILLE",2021-07-03,2021-07-03,8,1,5.558945,NA,37438.71094,787.935723,0
"402",686,2021,"CA","CDF","LNU","SPRING",2021-07-09,2021-07-09,9,1,1.90975,NA,12644.34375,467.6411589,0
"403",687,2021,"CA","CDF","LNU","COLEMAN",2021-07-18,2021-07-18,7,1,2.714847,NA,17912.99609,595.9980963,0
"404",688,2021,"CA","CDF","LNU","CREEK",2021-08-01,2021-08-01,7,1,3.695564,NA,24640.68359,937.8176019,0
"405",689,2021,"CA","CDF","LNU","MIDDLE",2021-08-13,2021-08-13,11,1,25.11647,NA,165056.8008,1627.57632,0
"406",690,2021,"CA","CDF","LNU","I-80 LYNCH",2021-08-17,2021-08-17,10,1,1.08848,NA,7141.320313,528.1533265,0
"407",691,2021,"CA","CDF","LNU","CLOVER",2021-08-26,2021-08-26,14,1,6.763107,NA,45186.42578,818.171835,0
"408",692,2021,"CA","NPS","MNP","CASTLE",2021-03-19,2021-03-21,4,1,5.136026,NA,31292.46875,1465.369354,2
"409",693,2021,"CA","CDF","LNU","CREEK",2021-08-29,2021-08-29,7,1,1.284499,NA,8543.523438,362.969167,0
"410",694,2021,"CA","CDF","LNU","MOUNTAIN",2021-08-22,2021-08-22,7,1,1.039344,NA,6912.84375,466.035335,0
"411",695,2021,"CA","LRA","LNU","KIWI",2021-06-07,2021-06-07,2,1,1.75886,NA,11575.72656,489.9099888,0
"412",696,2021,"CA","CDF","TCU","CAMPO",2021-04-29,2021-05-04,5,1,159.9778,NA,1050184.473,7467.235544,5
"413",697,2021,"CA","CDF","TCU","MILE",2021-05-27,2021-05-28,7,1,507.8524,NA,3304328.934,10016.00295,1
"414",698,2021,"CA","CDF","TCU","LINE",2021-03-28,2021-03-28,5,1,21.61033,NA,140340.4805,1938.253849,0
"415",699,2021,"CA","CDF","TCU","AIROLA",2021-08-25,2021-08-26,14,1,644.3386,NA,4213097.047,12402.37206,1
"416",700,2021,"CA","CDF","TCU","WASHINGTON",2021-08-26,2021-08-31,14,1,135.7753,NA,885531.5195,5669.030233,5
"417",701,2021,"CA","CDF","SHU","LITTLE",2021-07-03,2021-07-04,9,1,15.33097,NA,107866.7656,1828.984301,1
"418",702,2021,"CA","CDF","SHU","WOODMAN",2021-04-01,2021-04-01,5,1,24.85209,NA,175050.3047,2716.048359,0
"419",703,2021,"CA","NPS","MNP","HART",2021-08-31,2021-09-04,1,1,6.53971,NA,39732.16406,1483.513305,4
"420",704,2021,"CA","NPS","YNP","COLD",2021-08-13,2021-10-03,1,2,6.576556,NA,42874.73438,3256.497043,51
"421",705,2021,"CA","NPS","YNP","FORK",2021-07-01,2021-07-12,1,1,8.557461,NA,55406.86328,1718.098503,11
"422",706,2021,"CA","NPS","YNP","KING",2021-06-29,2021-07-06,1,1,11.13475,NA,72126.58203,1011.515513,7
